customer_id,branch_id,application_date,region,rural_urban,age,gender,marital_status,household_size,education_level,employment_status,business_type,business_age_years,monthly_income,monthly_expenses,savings_balance,existing_debt,debt_to_income_ratio,savings_to_income_ratio,income_stability,collateral,credit_history_years,previous_defaults,mobile_money_score,loan_amount,loan_term_months,interest_rate,repayment_history,loan_cycle,group_lending,model_version,decision_timestamp,monitoring_date,risk_score,prediction_probability,risk_category,human_review,manual_override,drift_score,loan_status
CUST000858,BR006,2025-06-02,West,Urban,32,Female,Married,6,Primary,Self-employed,Manufacturing,16,82681.06,45102.57,16700.67,9082.24,0.11,0.202,Unstable,No,3,0,62.8,25525.27,18,20.75,Poor,2,No,SAFE-MFI-v1,2023-01-16,2024-03-30,-2,0.2689,High,Yes,No,0.031,0
CUST000859,BR019,2023-03-08,South,Urban,19,Male,Single,1,Secondary,Trader,Transport,18,138593.36,88980.25,29348.49,31900.43,0.23,0.212,Unstable,No,13,1,82.8,102771.35,18,23.75,Average,3,Yes,SAFE-MFI-v1,2024-12-13,2025-01-31,4,0.8808,Medium,No,No,0.17,1
CUST000860,BR012,2024-05-19,East,Rural,31,Male,Married,3,Secondary,Trader,Transport,0,182886.64,130438.78,77117.79,39391.68,0.215,0.422,Stable,Yes,1,1,87.3,72027.94,36,25.28,Good,2,Yes,SAFE-MFI-v1,2025-04-24,2024-04-15,5,0.9241,Low,No,No,0.146,1
CUST000861,BR026,2024-07-19,North,Rural,36,Male,Widowed,4,None,Artisan,Retail,16,43463.01,21014.95,31750.83,5283.79,0.122,0.731,Stable,No,11,0,48.3,57780.57,12,22.66,Average,6,Yes,SAFE-MFI-v1,2024-12-02,2023-05-05,4,0.8808,Medium,No,No,0.169,1
CUST000862,BR013,2025-11-07,North,Rural,39,Female,Single,5,Primary,Salaried,Transport,7,138297.86,57250.4,79339.85,8185.14,0.059,0.574,Moderately Stable,Yes,1,1,69.5,61014.38,18,17.57,Good,5,No,SAFE-MFI-v1,2025-10-04,2024-09-06,3,0.8176,Medium,No,No,0.279,1
CUST000863,BR026,2023-12-25,North,Urban,41,Male,Single,4,Tertiary,Self-employed,Manufacturing,17,83771.96,42831.9,60560.84,16090.8,0.192,0.723,Unstable,No,14,0,89.6,22393.5,24,10.84,Average,4,Yes,SAFE-MFI-v1,2023-09-04,2023-01-12,5,0.9241,Low,No,No,0.05,1
CUST000864,BR043,2024-02-15,Central,Rural,49,Male,Widowed,2,Secondary,Trader,Transport,13,91676.81,63469.83,68688.3,28344.3,0.309,0.749,Stable,Yes,18,0,24.6,187319.37,12,17.29,Average,6,No,SAFE-MFI-v1,2023-02-08,2023-03-07,4,0.8808,Medium,No,No,0.117,1
CUST000865,BR018,2025-04-05,West,Rural,42,Male,Divorced,3,Secondary,Artisan,Retail,2,69667.37,29183.74,7416.13,13742.31,0.197,0.106,Stable,Yes,18,0,81.7,112615.83,24,23.4,Good,3,Yes,SAFE-MFI-v1,2024-06-21,2024-04-28,6,0.9526,Low,No,No,0.088,1
CUST000866,BR036,2023-05-20,Central,Rural,38,Male,Divorced,4,Primary,Salaried,Manufacturing,5,79631.5,59923.91,13676.15,5890.25,0.074,0.172,Stable,Yes,19,0,63.6,105715.11,36,19.49,Good,5,No,SAFE-MFI-v1,2025-03-19,2025-12-19,5,0.9241,Low,No,No,0.163,1
CUST000867,BR041,2024-04-03,North,Urban,42,Female,Widowed,8,None,Trader,Transport,19,87261.4,58143.53,58873.63,22887.68,0.262,0.675,Unstable,No,3,0,70.7,67196.05,24,21.63,Poor,2,Yes,SAFE-MFI-v1,2024-08-10,2023-04-11,-1,0.3775,High,Yes,No,0.388,0
CUST000868,BR037,2024-06-29,South,Urban,28,Male,Divorced,4,Tertiary,Self-employed,Agriculture,16,76489.29,48045.42,15821.0,8031.49,0.105,0.207,Unstable,No,9,0,72.2,38311.22,6,13.79,Poor,4,No,SAFE-MFI-v1,2023-05-18,2024-06-24,-1,0.3775,High,Yes,No,0.543,0
CUST000869,BR028,2023-10-13,North,Urban,37,Female,Single,1,Tertiary,Artisan,Agriculture,3,124783.63,76585.73,17668.1,19063.06,0.153,0.142,Stable,Yes,5,0,34.9,11104.29,6,12.41,Average,6,Yes,SAFE-MFI-v1,2023-07-14,2023-06-21,5,0.9241,Low,No,No,0.124,1
CUST000870,BR044,2025-11-16,Central,Rural,44,Male,Single,6,None,Trader,Retail,17,89745.54,63875.88,7999.85,6869.27,0.077,0.089,Unstable,No,9,1,89.8,13607.0,36,13.04,Good,1,No,SAFE-MFI-v1,2025-03-28,2024-06-16,3,0.8176,Medium,No,No,0.149,1
CUST000871,BR009,2023-11-26,North,Rural,24,Female,Married,2,Tertiary,Artisan,Manufacturing,14,60621.42,24438.1,5662.1,5948.47,0.098,0.093,Stable,No,1,1,65.4,61468.75,18,22.92,Good,4,Yes,SAFE-MFI-v1,2025-08-27,2023-07-11,2,0.7311,Medium,No,No,0.174,0
CUST000872,BR012,2024-01-22,West,Urban,42,Female,Widowed,4,None,Salaried,Agriculture,16,105610.47,42823.29,24370.37,18680.47,0.177,0.231,Moderately Stable,No,18,0,64.4,88618.42,12,14.42,Average,4,Yes,SAFE-MFI-v1,2025-10-30,2023-11-05,5,0.9241,Low,No,No,0.192,1
CUST000873,BR049,2025-03-14,Central,Rural,36,Male,Divorced,6,None,Artisan,Manufacturing,7,205104.68,137963.56,184442.73,17098.46,0.083,0.899,Unstable,Yes,2,1,59.0,161924.02,24,21.2,Good,4,Yes,SAFE-MFI-v1,2024-05-23,2023-12-29,7,0.9707,Low,No,No,0.04,1
CUST000874,BR044,2024-04-04,East,Rural,46,Female,Single,4,Tertiary,Artisan,Transport,5,112843.62,60438.28,30789.52,14331.41,0.127,0.273,Moderately Stable,No,19,1,95.5,212953.96,18,16.77,Average,4,Yes,SAFE-MFI-v1,2024-05-24,2024-06-26,4,0.8808,Medium,No,No,0.293,1
CUST000875,BR028,2023-02-22,East,Rural,42,Female,Married,3,None,Trader,Retail,4,163396.26,130248.64,46008.23,14903.92,0.091,0.282,Unstable,Yes,12,0,57.6,78580.7,18,26.41,Average,2,No,SAFE-MFI-v1,2025-04-12,2024-07-17,5,0.9241,Low,No,No,0.162,1
CUST000876,BR009,2023-01-01,Central,Urban,44,Female,Widowed,6,Primary,Artisan,Retail,13,126351.8,59805.03,47437.56,3107.68,0.025,0.375,Stable,No,12,0,38.3,24494.18,36,26.23,Good,5,Yes,SAFE-MFI-v1,2023-02-15,2023-05-10,6,0.9526,Low,No,No,0.068,1
CUST000877,BR005,2024-03-15,North,Urban,38,Female,Married,2,Primary,Trader,Retail,7,110111.06,59488.77,4753.8,32222.77,0.293,0.043,Stable,No,13,1,59.2,103726.55,18,16.34,Good,2,Yes,SAFE-MFI-v1,2024-06-05,2024-10-19,4,0.8808,Medium,No,No,0.084,1
CUST000878,BR007,2025-03-31,East,Urban,29,Male,Divorced,6,Secondary,Farmer,Transport,4,100255.13,53417.38,53022.2,7621.81,0.076,0.529,Moderately Stable,Yes,3,0,90.0,116998.08,6,13.04,Poor,6,Yes,SAFE-MFI-v1,2023-02-27,2025-05-02,1,0.6225,High,Yes,No,0.294,1
CUST000879,BR005,2025-08-20,West,Urban,33,Male,Divorced,4,None,Artisan,Services,0,104050.83,57255.94,21176.6,19995.13,0.192,0.204,Moderately Stable,No,17,0,62.1,95048.18,18,26.46,Good,3,Yes,SAFE-MFI-v1,2023-08-03,2024-04-08,5,0.9241,Low,No,No,0.215,1
CUST000880,BR040,2024-01-14,West,Rural,18,Female,Widowed,1,Primary,Artisan,Transport,19,86099.99,66174.38,51721.29,17616.03,0.205,0.601,Unstable,Yes,16,0,86.9,118456.75,18,19.72,Average,1,Yes,SAFE-MFI-v1,2024-06-18,2024-10-04,6,0.9526,Low,No,No,0.097,1
CUST000881,BR004,2023-08-15,North,Urban,30,Male,Single,1,Tertiary,Farmer,Agriculture,12,98046.02,53106.39,25585.65,4843.33,0.049,0.261,Unstable,Yes,3,0,76.3,47770.9,6,27.17,Good,6,Yes,SAFE-MFI-v1,2025-03-19,2024-02-29,5,0.9241,Low,No,No,0.122,0
CUST000882,BR016,2025-04-21,South,Urban,32,Female,Divorced,8,Secondary,Artisan,Retail,12,152894.98,79094.99,36805.31,11699.51,0.077,0.241,Moderately Stable,Yes,0,0,77.5,90863.53,36,27.59,Good,2,Yes,SAFE-MFI-v1,2024-05-27,2024-01-02,7,0.9707,Low,No,Yes,0.108,1
CUST000883,BR025,2025-02-07,East,Rural,18,Female,Widowed,2,Tertiary,Salaried,Manufacturing,13,46241.17,18006.67,9511.24,14255.38,0.308,0.206,Moderately Stable,Yes,9,0,74.2,51923.42,18,13.88,Good,4,Yes,SAFE-MFI-v1,2023-03-01,2025-07-11,6,0.9526,Low,No,No,0.287,0
CUST000884,BR020,2024-10-15,South,Urban,18,Male,Widowed,4,Primary,Self-employed,Manufacturing,8,172100.67,61778.89,78104.25,45403.07,0.264,0.454,Moderately Stable,No,4,1,28.1,346616.18,12,17.07,Average,3,No,SAFE-MFI-v1,2023-04-21,2023-08-11,2,0.7311,Medium,No,No,0.412,1
CUST000885,BR022,2024-12-11,South,Urban,34,Male,Widowed,1,Primary,Self-employed,Retail,5,95521.25,56742.97,23470.23,15030.15,0.157,0.246,Stable,Yes,14,0,63.8,64183.98,24,25.88,Average,4,Yes,SAFE-MFI-v1,2023-10-03,2024-10-09,5,0.9241,Low,No,No,0.242,1
CUST000886,BR025,2023-02-26,North,Urban,48,Male,Divorced,2,None,Salaried,Manufacturing,16,68612.77,40319.07,6399.38,5548.49,0.081,0.093,Moderately Stable,No,16,0,54.8,56253.31,6,27.76,Good,5,Yes,SAFE-MFI-v1,2025-08-29,2025-11-23,5,0.9241,Low,No,No,0.295,1
CUST000887,BR031,2025-10-09,Central,Urban,35,Male,Single,8,Primary,Artisan,Services,11,69419.4,25862.02,7782.44,4305.0,0.062,0.112,Moderately Stable,No,0,1,56.8,64346.12,18,26.54,Good,6,Yes,SAFE-MFI-v1,2024-06-22,2023-12-03,2,0.7311,Medium,No,No,0.235,1
CUST000888,BR028,2023-06-05,South,Urban,45,Male,Single,2,Primary,Artisan,Manufacturing,7,66402.82,26158.24,27867.22,2748.01,0.041,0.42,Unstable,No,15,0,56.6,78986.21,24,23.66,Good,5,No,SAFE-MFI-v1,2025-12-26,2023-04-09,4,0.8808,Medium,No,No,0.293,1
CUST000889,BR023,2023-12-12,East,Rural,45,Male,Divorced,3,Primary,Salaried,Services,7,163106.91,67729.63,21222.22,6798.19,0.042,0.13,Unstable,Yes,8,0,82.1,155394.39,18,9.2,Good,6,No,SAFE-MFI-v1,2024-06-05,2024-09-17,8,0.982,Low,No,No,0.134,1
CUST000890,BR019,2025-08-14,East,Urban,52,Male,Single,4,None,Self-employed,Agriculture,4,129849.77,96611.88,46284.76,5366.03,0.041,0.356,Unstable,No,9,1,50.3,74114.99,36,12.68,Average,6,No,SAFE-MFI-v1,2023-06-23,2025-07-12,1,0.6225,High,Yes,No,0.152,1
CUST000891,BR050,2025-03-26,South,Urban,47,Female,Married,4,Tertiary,Self-employed,Retail,6,220125.99,148358.94,49940.96,8008.31,0.036,0.227,Unstable,No,5,1,36.6,129866.73,24,10.91,Good,1,No,SAFE-MFI-v1,2023-05-05,2023-05-18,4,0.8808,Medium,No,No,0.1,1
CUST000892,BR025,2024-05-20,North,Rural,43,Female,Married,3,None,Trader,Services,7,64980.96,32768.62,25679.1,14916.13,0.23,0.395,Moderately Stable,No,16,1,85.7,22926.64,18,8.93,Average,2,Yes,SAFE-MFI-v1,2024-04-15,2024-09-17,3,0.8176,Medium,No,Yes,0.283,0
CUST000893,BR045,2023-08-01,Central,Urban,27,Female,Widowed,5,Tertiary,Artisan,Manufacturing,16,127552.8,92864.93,59746.42,12327.79,0.097,0.468,Stable,No,11,2,62.6,43472.59,18,13.98,Good,6,No,SAFE-MFI-v1,2024-06-19,2024-06-20,1,0.6225,High,Yes,No,0.215,1
CUST000894,BR035,2024-03-06,Central,Rural,52,Male,Widowed,5,Primary,Trader,Services,3,106815.23,72213.37,38892.06,1592.49,0.015,0.364,Stable,No,20,1,96.6,153897.94,18,16.62,Good,5,Yes,SAFE-MFI-v1,2025-07-23,2025-10-25,4,0.8808,Medium,No,No,0.439,1
CUST000895,BR017,2025-03-01,Central,Rural,33,Male,Single,6,Secondary,Farmer,Transport,18,66787.63,44145.99,31788.53,23722.59,0.355,0.476,Unstable,Yes,15,0,75.6,31982.95,24,12.54,Average,3,Yes,SAFE-MFI-v1,2023-03-16,2023-07-03,5,0.9241,Low,No,No,0.241,1
CUST000896,BR039,2025-02-19,East,Urban,37,Female,Married,3,Primary,Artisan,Agriculture,18,34156.59,15695.28,11174.92,3105.61,0.091,0.327,Moderately Stable,Yes,7,0,73.6,20669.06,6,8.73,Good,1,No,SAFE-MFI-v1,2025-10-20,2023-03-03,5,0.9241,Low,No,No,0.129,1
CUST000897,BR011,2024-03-06,South,Urban,38,Male,Married,5,Primary,Salaried,Retail,3,101600.68,49647.87,32074.56,14219.73,0.14,0.316,Stable,Yes,5,1,57.0,332181.93,6,21.51,Good,5,Yes,SAFE-MFI-v1,2025-06-07,2025-02-16,4,0.8808,Medium,No,No,0.028,1
CUST000898,BR002,2025-11-06,Central,Rural,44,Female,Single,3,None,Artisan,Retail,9,147370.93,74677.97,49689.31,29194.02,0.198,0.337,Stable,Yes,2,0,59.5,271350.2,12,12.63,Poor,3,No,SAFE-MFI-v1,2024-05-14,2023-06-24,0,0.5,High,Yes,No,0.306,1
CUST000899,BR049,2023-04-08,West,Rural,29,Female,Married,1,Primary,Farmer,Manufacturing,13,216117.88,119434.17,56598.23,30964.42,0.143,0.262,Unstable,Yes,3,0,78.4,176891.66,12,23.45,Average,1,Yes,SAFE-MFI-v1,2025-04-07,2024-01-09,6,0.9526,Low,No,Yes,0.124,1
CUST000900,BR018,2024-11-05,Central,Rural,34,Female,Single,2,Secondary,Salaried,Retail,13,48806.07,38033.81,35336.99,4580.81,0.094,0.724,Moderately Stable,No,12,0,71.5,34743.29,6,16.54,Good,6,Yes,SAFE-MFI-v1,2025-01-29,2024-09-04,5,0.9241,Low,No,No,0.107,1
CUST000901,BR046,2023-07-04,South,Rural,18,Male,Widowed,3,Secondary,Salaried,Transport,19,93724.48,44224.63,26366.06,2699.0,0.029,0.281,Unstable,Yes,19,0,67.3,86334.24,36,21.02,Average,3,No,SAFE-MFI-v1,2024-02-03,2025-05-30,4,0.8808,Medium,No,No,0.125,1
CUST000902,BR013,2024-08-25,Central,Urban,32,Female,Widowed,3,Primary,Trader,Services,14,90183.62,35172.97,37920.45,5377.36,0.06,0.42,Stable,No,17,0,61.5,76199.53,36,10.03,Good,6,Yes,SAFE-MFI-v1,2025-08-25,2025-12-19,5,0.9241,Low,No,No,0.124,1
CUST000903,BR043,2025-09-20,Central,Urban,40,Female,Single,2,Secondary,Artisan,Transport,5,58065.4,40233.78,12303.61,1171.82,0.02,0.212,Moderately Stable,No,2,0,32.6,45596.74,24,19.04,Good,5,Yes,SAFE-MFI-v1,2023-02-15,2023-06-28,4,0.8808,Medium,No,No,0.073,1
CUST000904,BR045,2025-01-04,West,Urban,26,Female,Single,2,Secondary,Salaried,Services,0,66238.66,51494.21,11106.75,1556.55,0.023,0.168,Unstable,Yes,4,1,83.7,98189.11,24,19.42,Good,5,Yes,SAFE-MFI-v1,2023-08-30,2025-08-01,3,0.8176,Medium,No,No,0.187,0
CUST000905,BR019,2023-07-04,South,Rural,28,Female,Widowed,4,Primary,Salaried,Retail,17,163399.6,86601.39,12668.31,14712.58,0.09,0.078,Unstable,No,20,0,79.5,161368.11,18,23.79,Good,6,Yes,SAFE-MFI-v1,2023-10-10,2025-06-11,7,0.9707,Low,No,No,0.17,1
CUST000906,BR011,2023-10-16,Central,Rural,35,Female,Single,5,Tertiary,Salaried,Manufacturing,11,242733.27,150045.07,45499.55,2350.34,0.01,0.187,Moderately Stable,No,3,1,80.6,250750.46,18,16.65,Average,3,Yes,SAFE-MFI-v1,2023-04-03,2024-10-15,4,0.8808,Medium,No,No,0.199,1
CUST000907,BR033,2023-09-16,North,Urban,30,Male,Divorced,6,Tertiary,Salaried,Services,0,91932.98,36592.22,21671.36,30582.32,0.333,0.236,Unstable,Yes,20,0,84.7,84201.61,18,21.38,Good,1,Yes,SAFE-MFI-v1,2024-03-08,2023-10-06,6,0.9526,Low,No,No,0.051,1
CUST000908,BR031,2023-12-30,Central,Urban,20,Female,Divorced,4,None,Salaried,Retail,15,74126.92,58026.85,14340.37,4304.7,0.058,0.193,Unstable,No,16,0,21.8,125495.23,18,27.24,Average,2,Yes,SAFE-MFI-v1,2025-05-09,2023-05-29,4,0.8808,Medium,No,No,0.059,0
CUST000909,BR035,2025-02-03,North,Rural,46,Male,Single,2,Secondary,Artisan,Retail,2,157926.13,85822.33,47330.84,7600.79,0.048,0.3,Stable,No,0,0,72.3,128546.9,24,16.66,Poor,1,No,SAFE-MFI-v1,2023-06-26,2024-10-07,-1,0.3775,High,Yes,No,0.093,0
CUST000910,BR006,2023-03-31,East,Urban,28,Female,Single,4,Primary,Self-employed,Retail,1,95816.56,36215.63,15334.37,2347.48,0.024,0.16,Moderately Stable,Yes,13,0,76.2,18444.9,6,24.05,Good,4,Yes,SAFE-MFI-v1,2023-06-27,2025-10-29,5,0.9241,Low,No,No,0.268,1
CUST000911,BR020,2024-11-01,East,Urban,22,Male,Widowed,2,Tertiary,Artisan,Services,18,92931.61,49766.98,12658.47,9356.56,0.101,0.136,Stable,No,13,0,95.2,255332.28,36,16.22,Good,4,No,SAFE-MFI-v1,2025-04-26,2023-06-30,5,0.9241,Low,No,No,0.338,1
CUST000912,BR047,2025-11-20,South,Rural,48,Male,Divorced,6,None,Self-employed,Retail,1,120000.03,83890.83,18127.79,4921.46,0.041,0.151,Moderately Stable,Yes,4,0,38.8,261092.63,36,21.5,Average,4,Yes,SAFE-MFI-v1,2024-01-11,2023-05-21,4,0.8808,Medium,No,No,0.059,1
CUST000913,BR019,2024-03-12,East,Rural,34,Female,Married,2,Secondary,Self-employed,Transport,16,58185.37,34349.75,26631.09,9191.91,0.158,0.458,Stable,Yes,8,2,80.1,79523.76,24,22.28,Good,4,Yes,SAFE-MFI-v1,2024-03-24,2024-05-29,3,0.8176,Medium,No,No,0.269,1
CUST000914,BR035,2025-10-27,South,Rural,45,Male,Divorced,7,Primary,Trader,Manufacturing,12,189395.08,106035.46,22986.75,35795.93,0.189,0.121,Stable,No,10,0,64.7,268065.5,24,9.43,Average,3,No,SAFE-MFI-v1,2025-03-16,2025-01-07,5,0.9241,Low,No,No,0.309,0
CUST000915,BR022,2024-12-22,North,Rural,38,Female,Married,8,Primary,Artisan,Agriculture,0,87388.78,60410.52,29692.87,18555.93,0.212,0.34,Unstable,Yes,10,1,44.0,48434.37,18,20.3,Good,4,Yes,SAFE-MFI-v1,2024-09-25,2023-02-26,3,0.8176,Medium,No,No,0.251,1
CUST000916,BR039,2023-07-28,South,Urban,35,Male,Single,2,Tertiary,Artisan,Transport,3,51900.14,27555.95,51969.47,2649.13,0.051,1.001,Unstable,No,0,0,87.9,37401.99,18,16.08,Average,4,No,SAFE-MFI-v1,2023-04-21,2023-12-29,2,0.7311,Medium,No,No,0.127,1
CUST000917,BR002,2025-04-11,Central,Rural,40,Male,Divorced,6,Secondary,Salaried,Agriculture,0,154327.31,77760.69,76305.71,1076.38,0.007,0.494,Stable,No,5,0,66.6,197455.65,18,26.31,Average,5,Yes,SAFE-MFI-v1,2023-05-02,2023-01-22,5,0.9241,Low,No,No,0.417,0
CUST000918,BR027,2023-04-14,North,Rural,34,Male,Divorced,6,Primary,Self-employed,Manufacturing,20,49583.4,39011.65,18112.73,4124.36,0.083,0.365,Unstable,No,8,0,72.5,34189.65,36,21.05,Good,4,Yes,SAFE-MFI-v1,2025-10-05,2023-07-24,5,0.9241,Low,No,No,0.102,1
CUST000919,BR046,2024-01-27,South,Rural,37,Male,Divorced,3,Secondary,Salaried,Agriculture,2,148176.15,115009.31,27648.41,6435.55,0.043,0.187,Stable,Yes,12,0,50.3,195132.82,36,23.29,Good,3,No,SAFE-MFI-v1,2023-01-25,2024-02-21,5,0.9241,Low,No,No,0.126,1
CUST000920,BR038,2023-08-31,North,Rural,47,Female,Married,1,None,Self-employed,Transport,1,142310.15,50520.47,53355.79,18289.2,0.129,0.375,Unstable,No,9,0,85.3,41453.23,36,25.48,Good,5,No,SAFE-MFI-v1,2024-03-29,2024-11-20,5,0.9241,Low,No,No,0.411,1
CUST000921,BR040,2023-12-23,Central,Rural,38,Female,Married,3,Secondary,Artisan,Manufacturing,4,66361.78,41705.91,5086.43,5818.32,0.088,0.077,Stable,Yes,2,0,70.5,89033.83,24,24.7,Poor,5,No,SAFE-MFI-v1,2023-01-27,2023-02-09,-2,0.2689,High,Yes,No,0.134,0
CUST000922,BR028,2023-05-01,North,Rural,65,Female,Widowed,8,Secondary,Salaried,Agriculture,15,100263.02,57403.79,27416.62,34014.01,0.339,0.273,Unstable,Yes,4,0,82.0,69687.72,12,11.55,Average,5,No,SAFE-MFI-v1,2024-09-20,2025-02-06,5,0.9241,Low,No,No,0.181,1
CUST000923,BR002,2023-01-06,West,Rural,45,Female,Widowed,2,Primary,Farmer,Manufacturing,0,120952.68,45432.33,27550.72,3609.41,0.03,0.228,Stable,Yes,11,1,74.5,99356.75,6,25.45,Good,4,Yes,SAFE-MFI-v1,2023-09-24,2025-03-12,4,0.8808,Medium,No,No,0.068,1
CUST000924,BR007,2025-07-29,Central,Rural,32,Male,Single,5,Primary,Artisan,Agriculture,7,64010.91,40394.14,23694.48,12250.74,0.191,0.37,Stable,Yes,3,0,88.1,32205.67,6,26.98,Average,6,No,SAFE-MFI-v1,2025-05-13,2023-04-06,4,0.8808,Medium,No,No,0.047,1
CUST000925,BR001,2025-04-27,Central,Rural,30,Male,Single,6,Primary,Salaried,Retail,12,113742.44,74968.72,20912.75,2384.78,0.021,0.184,Moderately Stable,Yes,4,0,61.9,207673.25,6,21.35,Good,6,Yes,SAFE-MFI-v1,2025-07-23,2024-11-15,6,0.9526,Low,No,No,0.12,0
CUST000926,BR037,2025-07-12,East,Urban,51,Male,Married,3,Tertiary,Farmer,Agriculture,12,102636.57,55403.39,37091.09,17819.33,0.174,0.361,Stable,Yes,7,0,72.7,148151.95,12,18.85,Average,6,Yes,SAFE-MFI-v1,2025-01-27,2024-12-25,6,0.9526,Low,No,No,0.191,1
CUST000927,BR005,2024-06-07,West,Rural,67,Male,Married,4,None,Trader,Retail,2,132243.48,56856.27,47838.4,8910.18,0.067,0.362,Moderately Stable,No,7,0,76.0,117817.12,36,23.26,Good,2,Yes,SAFE-MFI-v1,2023-12-11,2023-07-22,5,0.9241,Low,No,No,0.369,1
CUST000928,BR039,2023-12-17,North,Rural,26,Male,Widowed,5,None,Farmer,Services,3,111284.62,48997.78,42989.12,6134.74,0.055,0.386,Moderately Stable,Yes,3,0,77.2,57498.87,12,21.97,Good,3,Yes,SAFE-MFI-v1,2023-06-17,2024-10-02,5,0.9241,Low,No,No,0.089,1
CUST000929,BR030,2025-08-21,South,Urban,33,Female,Single,7,None,Farmer,Agriculture,15,192576.07,90687.53,95464.11,3261.49,0.017,0.496,Unstable,No,19,1,54.2,26971.9,6,27.84,Good,4,Yes,SAFE-MFI-v1,2023-11-13,2025-11-07,7,0.9707,Low,No,No,0.168,1
CUST000930,BR031,2023-12-20,Central,Rural,44,Female,Divorced,2,None,Salaried,Services,4,176270.04,131860.04,10511.87,45460.08,0.258,0.06,Stable,No,15,0,43.0,42327.13,6,16.62,Good,2,Yes,SAFE-MFI-v1,2023-09-19,2024-04-13,6,0.9526,Low,No,No,0.131,1
CUST000931,BR010,2023-05-02,East,Urban,41,Female,Divorced,1,Tertiary,Farmer,Agriculture,4,63783.79,44319.16,22777.27,13536.56,0.212,0.357,Unstable,No,3,0,45.3,61990.38,18,12.87,Average,6,Yes,SAFE-MFI-v1,2023-01-21,2023-09-17,2,0.7311,Medium,No,No,0.302,1
CUST000932,BR048,2023-01-27,South,Urban,38,Male,Single,4,Secondary,Self-employed,Agriculture,4,58004.29,26431.18,63682.05,10360.29,0.179,1.098,Stable,No,15,0,80.5,61508.82,12,19.25,Average,1,Yes,SAFE-MFI-v1,2024-02-02,2023-03-26,4,0.8808,Medium,No,No,0.156,1
CUST000933,BR049,2023-09-25,Central,Urban,54,Female,Divorced,1,None,Trader,Manufacturing,12,93426.67,60084.79,33275.02,12849.67,0.138,0.356,Stable,Yes,1,0,89.6,35239.93,36,25.85,Good,4,Yes,SAFE-MFI-v1,2024-12-29,2025-03-25,6,0.9526,Low,No,No,0.327,1
CUST000934,BR007,2024-04-04,South,Urban,37,Male,Married,2,None,Trader,Retail,15,87055.0,64915.65,22635.42,32820.08,0.377,0.26,Moderately Stable,Yes,19,0,41.5,94109.82,12,12.8,Average,5,Yes,SAFE-MFI-v1,2023-03-01,2024-06-23,5,0.9241,Low,No,No,0.348,1
CUST000935,BR048,2024-07-19,North,Rural,37,Female,Married,5,Primary,Artisan,Retail,6,116204.47,49563.82,52135.15,14153.26,0.122,0.449,Stable,Yes,0,0,32.8,37699.25,18,21.59,Good,3,No,SAFE-MFI-v1,2025-05-05,2025-03-16,5,0.9241,Low,No,No,0.206,1
CUST000936,BR049,2023-03-25,West,Urban,59,Female,Married,8,None,Artisan,Services,12,48081.33,29258.78,14033.12,28266.47,0.588,0.292,Moderately Stable,Yes,9,0,77.7,42560.42,18,20.75,Good,1,Yes,SAFE-MFI-v1,2025-06-02,2025-03-12,5,0.9241,Low,No,No,0.235,1
CUST000937,BR044,2024-09-19,Central,Urban,39,Male,Widowed,5,Secondary,Salaried,Manufacturing,20,65257.16,24120.45,9862.16,7450.44,0.114,0.151,Unstable,Yes,14,0,92.8,99577.71,12,16.9,Good,4,No,SAFE-MFI-v1,2023-08-29,2023-07-01,6,0.9526,Low,No,No,0.141,1
CUST000938,BR010,2024-06-07,South,Rural,33,Male,Divorced,3,Secondary,Farmer,Agriculture,3,70408.25,42293.15,27114.23,8850.51,0.126,0.385,Unstable,No,16,0,81.2,174992.23,6,18.71,Good,4,No,SAFE-MFI-v1,2023-07-20,2025-04-14,4,0.8808,Medium,No,No,0.052,1
CUST000939,BR016,2024-09-29,North,Rural,21,Female,Married,5,Primary,Artisan,Manufacturing,7,83426.33,33285.36,29159.74,8426.84,0.101,0.35,Stable,No,9,1,69.7,41786.05,12,27.71,Poor,6,Yes,SAFE-MFI-v1,2025-12-24,2024-04-28,-2,0.2689,High,Yes,No,0.082,1
CUST000940,BR017,2024-02-19,North,Urban,35,Male,Single,4,Secondary,Artisan,Transport,12,48021.99,33139.93,24076.76,9486.47,0.198,0.501,Stable,Yes,8,0,92.1,150942.83,24,25.11,Average,4,No,SAFE-MFI-v1,2024-07-04,2025-10-19,5,0.9241,Low,No,No,0.132,1
CUST000941,BR030,2025-04-02,Central,Rural,38,Female,Married,8,Secondary,Self-employed,Transport,11,128938.15,81735.29,38819.06,1293.37,0.01,0.301,Unstable,No,8,0,49.8,87207.45,36,19.22,Average,4,No,SAFE-MFI-v1,2023-05-11,2025-06-01,4,0.8808,Medium,No,No,0.071,1
CUST000942,BR018,2023-09-17,North,Urban,31,Female,Divorced,1,Secondary,Salaried,Services,0,88017.23,64863.74,28709.69,4351.17,0.049,0.326,Unstable,Yes,19,1,78.4,50482.32,18,13.29,Good,3,Yes,SAFE-MFI-v1,2025-03-28,2023-10-20,3,0.8176,Medium,No,No,0.244,1
